id,followers_count,following_count,tweet_count,listed_count,name_length,username_length,description_length,verified,protected,ff_ratio,label
u221574226,113,243,24664,10,14,12,152,0,0,0.46502057613168724,0
u825912779324420096,9895,10871,67860,10,12,10,129,0,0,0.9102198509796707,0
u3178549609,631,791,7150,28,1,11,105,0,0,0.797724399494311,0
u2941400605,1365,1401,5079,80,17,13,139,1,0,0.974304068522484,0
u2341494494,5506,1631,15524,80,14,14,155,0,0,3.3758430410790927,0
u2663953424,29,77,232,0,17,15,153,0,0,0.37662337662337664,0
u781579452933349376,26,210,308,0,17,8,159,0,0,0.12380952380952381,0
u2714929865,58,166,17,0,12,12,107,0,0,0.3493975903614458,0
u248896824,236,150,93,7,13,11,69,0,0,1.5733333333333333,0
u36653119,57,193,3365,0,14,11,151,0,0,0.29533678756476683,0
u719083262,746,778,3089,15,20,15,154,0,0,0.9588688946015425,0
u16304347,47,225,1025,0,9,9,14,0,0,0.2088888888888889,0
u26767525,2040,813,2596,37,13,12,155,0,0,2.5092250922509227,0
u333837166,745,872,14844,3,11,7,146,0,0,0.8543577981651376,0
u597607476,731,831,18925,15,7,11,155,0,0,0.8796630565583634,0
u23545239,39,215,129,0,6,8,0,0,0,0.1813953488372093,0
u757080088340860928,74,279,713,0,5,10,16,0,0,0.26523297491039427,0
u29648562,1220,701,58263,46,7,6,17,0,0,1.7403708987161197,0
u2717172436,1026,2718,4948,21,22,10,114,0,0,0.37748344370860926,0
u515297173,371,190,354,8,14,13,153,0,0,1.9526315789473685,0
u2882278812,52,187,864,0,11,10,0,0,0,0.27807486631016043,0
u496461181,53,293,584,0,4,12,10,0,0,0.18088737201365188,0
u222656358,1422,901,35360,6,7,14,71,0,0,1.5782463928967814,0
u896294813095481346,480,659,7911,4,4,13,80,0,0,0.7283763277693475,0
u4043892142,29,117,1081,1,20,14,99,0,0,0.24786324786324787,0
u906715152917045249,52,127,92,0,20,13,102,0,0,0.4094488188976378,0
u3642045561,251,542,697,14,14,9,133,0,0,0.46309963099630996,0
u1132163226,220,564,12692,0,7,13,25,0,0,0.3900709219858156,0
u703034859372081152,65,265,5745,4,17,11,43,0,0,0.24528301886792453,0
u17430984,2173,362,14241,66,24,11,67,0,0,6.002762430939226,0
u60098125,66,564,1774,0,8,6,89,0,0,0.11702127659574468,0
u3125584960,31,177,169,1,11,10,0,0,0,0.1751412429378531,0
u726555683940917248,2951,4834,28787,16,19,12,151,0,0,0.6104675217211419,0
u281721175,4374,1407,3458,84,14,10,149,1,0,3.1087420042643923,0
u19295687,11983,1067,6866,110,12,11,149,0,0,11.230552952202437,0
u781508306431082497,5741,6182,10337,14,17,15,107,0,0,0.9286638628275639,0
u518973876,32,80,179,3,16,11,0,0,0,0.4,0
u51147608,277,171,14023,20,11,7,41,0,0,1.6198830409356726,0
u3815318177,225,470,6809,13,17,12,142,0,0,0.4787234042553192,0
u106982801,624,1201,11602,19,30,12,152,0,0,0.5195670274771024,0
u469732090,4541,4813,14362,48,14,7,155,0,0,0.9434863910243092,0
u249499110,120,166,4227,0,12,7,105,0,0,0.7228915662650602,0
u741128647,503,2250,3383,9,13,12,80,0,0,0.22355555555555556,0
u174490066,99,110,599,6,11,10,143,0,0,0.9,0
u1398064501,299,141,19026,5,3,13,125,0,0,2.120567375886525,0
u235021968,36779,380,13266,80,13,12,25,1,0,96.78684210526316,0
u750959787773456384,2327,190,65862,71,6,11,56,0,0,12.24736842105263,0
u30528588,72,201,4667,2,13,8,57,0,0,0.3582089552238806,0
u23595924,54051,2788,58392,678,33,13,125,1,0,19.387015781922525,0
u323054830,22,85,145,0,10,10,43,0,0,0.25882352941176473,0
u150757486,529,123,50945,21,3,14,156,0,0,4.300813008130081,0
u850101333474529280,30,297,301,0,9,14,44,0,0,0.10101010101010101,0
u1202820595,2725,448,73122,44,31,13,159,0,0,6.082589285714286,0
u1532478080,189,794,3950,6,10,11,155,0,0,0.2380352644836272,0
u2359957602,295,1617,3999,7,13,11,39,0,0,0.18243661100803957,0
u101942900,155,744,3618,5,10,7,120,0,0,0.20833333333333334,0
u19409170,292,430,2299,25,11,12,75,0,0,0.6790697674418604,0
u378054964,342,1221,1797,5,13,11,156,0,0,0.2800982800982801,0
u564831747,202,430,486,0,11,8,0,0,0,0.4697674418604651,0
u1347274848,611,317,83657,35,9,8,160,0,0,1.9274447949526814,0
u66943273,45045,546,136895,1041,20,15,157,0,0,82.5,0
u15191371,3050,1342,9182,126,13,10,141,0,0,2.272727272727273,0
u19244137,10590,1812,26204,321,12,8,123,1,0,5.844370860927152,0
u1638904783,3575,4884,36568,6,24,14,56,0,0,0.7319819819819819,0
u1031751624136380416,25,131,22,0,13,12,97,0,0,0.19083969465648856,0
u46496161,1346,2686,37043,61,19,9,147,0,0,0.5011169024571854,0
u739941751339765760,247,954,4216,0,5,12,0,0,0,0.2589098532494759,0
u814615159,41,216,1626,0,9,11,134,0,0,0.18981481481481483,0
u2884533627,9224,1386,8804,235,7,7,146,1,0,6.655122655122655,0
u977682662,1334,710,9268,50,11,12,160,0,0,1.8788732394366197,0
u758014770,828,846,10708,6,12,11,159,0,0,0.9787234042553191,0
u1620150097,2051,1899,30264,30,6,8,56,0,0,1.0800421274354923,0
u1042896050338586626,13,90,143,0,12,14,63,0,0,0.14444444444444443,0
u3168093310,448,273,5946,3,13,15,99,0,0,1.641025641025641,0
u242644841,10057,4357,5828,150,15,12,159,1,0,2.3082396144135875,0
u63176433,74,251,3742,3,13,5,160,0,0,0.2948207171314741,0
u715000135,96,265,1014,0,6,8,0,0,0,0.3622641509433962,0
u330580623,75,527,1290,1,10,13,109,0,0,0.14231499051233396,0
u321782075,425,929,10950,1,26,12,160,0,0,0.45748116254036597,0
u318691466,1791,2272,7160,54,13,13,154,1,0,0.7882922535211268,0
u423658812,137,104,363,7,15,15,26,0,0,1.3173076923076923,0
u34629112,91,203,608,0,13,8,35,0,0,0.4482758620689655,0
u244125575,1563,2968,77959,12,7,7,140,0,0,0.5266172506738545,0
u14214989,1795,2405,4216,26,25,12,141,0,0,0.7463617463617463,0
u3128895469,4084,800,30107,58,21,8,159,0,0,5.105,0
u1649353453,2266,364,100485,59,8,10,13,0,0,6.225274725274725,0
u27040149,108,187,4441,3,6,7,40,0,0,0.5775401069518716,0
u316758876,658,177,52208,5,11,10,18,0,0,3.7175141242937855,0
u3218981264,47,255,1740,0,7,12,2,0,0,0.1843137254901961,0
u111964236,456,2035,12731,3,3,15,41,0,0,0.22407862407862408,0
u18481242,7020,6356,2374,94,10,9,158,0,0,1.1044682190056638,0
u61869915,2648,535,101155,35,22,11,122,0,0,4.949532710280374,0
u810549299138494464,110,424,1379,0,10,10,131,0,0,0.25943396226415094,0
u887998063,4076,4131,60091,81,14,13,159,0,0,0.9866860324376664,0
u2722790460,215,693,5299,6,8,13,19,0,0,0.31024531024531027,0
u509185272,107532,77876,17989,720,20,14,141,1,0,1.3808105192870717,0
u527842167,140,192,3803,14,5,8,160,0,0,0.7291666666666666,0
u18276982,9701,2020,52557,119,19,10,148,1,0,4.802475247524752,0
u15418336,392,470,793,10,16,10,120,0,0,0.8340425531914893,0
u186148789,9,58,346,0,20,10,27,0,0,0.15517241379310345,0
u205080131,861,1515,17531,7,19,11,88,0,0,0.5683168316831683,0
u550322364,81,417,529,3,8,13,157,0,0,0.19424460431654678,0
u38763817,372,266,38335,24,10,12,141,0,0,1.3984962406015038,0
u725909500801110016,2534,1310,59002,1,37,13,74,0,0,1.9343511450381679,0
u40186589,89,244,3217,4,26,9,73,0,0,0.36475409836065575,0
u299470487,365,680,4929,11,11,12,0,0,0,0.5367647058823529,0
u19785846,412,639,1503,17,12,12,159,0,0,0.6447574334898278,0
u29312376,156737,569,4084,169,12,10,85,1,0,275.46045694200353,0
u2422902469,190,376,1629,0,19,11,42,0,0,0.5053191489361702,0
u3342108737,435,5000,5575,2,10,14,106,0,0,0.087,0
u27807009,260,1020,8741,21,4,11,133,0,0,0.2549019607843137,0
u29289220,1001,712,26191,10,19,9,146,0,0,1.4058988764044944,0
u320547454,120,364,1690,5,11,14,78,0,0,0.32967032967032966,0
u635576092,49,169,285,1,13,13,0,0,0,0.28994082840236685,0
u403814599,213,723,1079,0,13,12,109,0,0,0.2946058091286307,0
u246388504,5050,264,4881,115,8,12,159,0,0,19.12878787878788,0
u22359181,1903,470,11605,315,30,9,160,0,0,4.048936170212766,0
u964912126233120769,80,526,66,1,14,13,55,0,0,0.1520912547528517,0
u30493783,36,241,1573,0,3,10,139,0,0,0.14937759336099585,0
u828750588946980864,33,317,940,0,5,15,138,0,0,0.10410094637223975,0
u15379379,116,1287,6322,10,22,8,9,0,0,0.09013209013209013,0
u328488386,1895,2626,38010,37,17,13,158,0,0,0.7216298552932217,0
u318164528,4437,3649,31458,294,20,12,21,0,0,1.2159495752260894,0
u277881163,517,577,11621,0,18,9,152,0,0,0.8960138648180243,0
u746331291839139840,917,316,8074,3,16,13,52,0,0,2.901898734177215,0
u67519529,2904,754,6396,205,13,12,159,0,0,3.8514588859416445,0
u46480176,275,476,10965,8,38,9,134,0,0,0.5777310924369747,0
u3149939700,373,21,1580,6,12,11,28,0,0,17.761904761904763,0
u1639006819,65,89,642,2,13,13,53,0,0,0.7303370786516854,0
u115509351,1142,2832,39760,53,11,10,120,0,0,0.4032485875706215,0
u355370935,87,395,1860,1,17,12,0,0,0,0.22025316455696203,0
u21541743,249,426,3356,14,13,15,89,0,0,0.5845070422535211,0
u82429339,10363,2927,11538,357,13,8,152,0,0,3.5404851383669285,0
u17742232,3236,331,48271,39,22,10,39,0,0,9.776435045317221,0
u36935186,100,138,9735,2,8,10,0,0,0,0.7246376811594203,0
u39128746,816,492,53085,39,19,10,62,0,0,1.6585365853658536,0
u563129056,1290,4067,4045,3,14,10,157,0,0,0.3171871158101795,0
u1014793793353199617,45,81,428,0,4,9,33,0,0,0.5555555555555556,0
u725104371017588736,156,171,165,6,16,10,67,0,0,0.9122807017543859,0
u2431230115,27,84,4736,0,4,12,144,0,0,0.32142857142857145,0
u18077906,2431,2513,83412,125,15,6,152,0,0,0.9673696776760844,0
u923935171,367,1331,3993,7,28,7,150,0,0,0.27573253193087904,0
u75541946,459931,472,3176,1548,10,12,20,1,0,974.4300847457627,0
u1072859623,16413,337,1527,218,14,15,55,1,0,48.70326409495549,0
u438308071,4491,5003,40027,19,19,15,133,0,0,0.8976614031581052,0
u40936601,138,364,2040,2,7,8,43,0,0,0.3791208791208791,0
u363908771,39,129,6382,2,6,10,19,0,0,0.3023255813953488,0
u36745773,956,1374,5105,9,16,12,23,0,0,0.6957787481804949,0
u758969104640335872,34,33,417,5,12,10,78,0,0,1.0303030303030303,0
u268594474,396,1149,53551,20,9,9,86,0,0,0.34464751958224543,0
u396158429,13089,8864,72842,205,14,14,61,0,0,1.4766471119133573,0
u933428694516985856,70,408,169,0,12,11,108,0,0,0.1715686274509804,0
u29339229,1706,1333,7232,27,14,6,141,0,0,1.2798199549887472,0
u859840867263238144,107,703,3333,1,13,9,157,0,0,0.15220483641536273,0
u21163979,1754,2010,6814,53,19,12,134,1,0,0.872636815920398,0
u902121228252700672,9,42,139,0,5,12,67,0,0,0.21428571428571427,0
u281771764,393,431,5123,18,19,11,123,0,0,0.9118329466357309,0
u963212837395968001,20,122,230,2,15,14,144,0,0,0.16393442622950818,0
u15665354,1201,631,17196,50,17,11,94,0,0,1.9033280507131538,0
u436643475,2107,1283,15785,79,17,11,129,0,0,1.642244738893219,0
u19732669,198,34,19249,5,4,8,64,0,0,5.823529411764706,0
u35851103,108,215,547,7,20,9,122,0,0,0.5023255813953489,0
u3794327783,44,332,1111,3,16,11,21,0,0,0.13253012048192772,0
u21442356,330,635,14088,19,10,7,125,0,0,0.5196850393700787,0
u363849028,475,1260,1519,7,11,13,96,0,0,0.376984126984127,0
u82130437,114,747,2440,1,16,12,141,0,0,0.15261044176706828,0
u132795126,68,271,716,7,6,14,159,0,0,0.25092250922509224,0
u24296105,3169,2717,6483,356,12,11,158,0,0,1.16635995583364,0
u1029557857841303557,14,54,10,0,15,15,113,0,0,0.25925925925925924,0
u1057724863656411137,1,36,6,0,19,11,160,0,0,0.027777777777777776,0
u183224464,353,419,821,57,11,12,92,0,0,0.8424821002386634,0
u313019411,1225,1145,130516,57,14,10,72,0,0,1.0698689956331877,0
u16833994,444,603,9746,10,35,11,81,0,0,0.736318407960199,0
u1665596485,202,270,343,0,14,14,156,0,0,0.7481481481481481,0
u26376283,10002,480,55361,935,18,15,139,0,0,20.8375,0
u242379904,3124,687,3406,21,13,12,29,0,0,4.547307132459971,0
u438753688,44,105,688,0,17,12,30,0,0,0.41904761904761906,0
u703689178417131524,223,1021,1868,5,15,14,111,0,0,0.21841332027424093,0
u36107709,1720,651,4577,114,12,8,159,0,0,2.6420890937019967,0
u1050380044395270144,5,55,65,0,7,15,0,0,0,0.09090909090909091,0
u774031416980082688,984,1913,317,4,8,8,109,0,0,0.5143753267119707,0
u739309315245363200,105,210,5116,3,7,15,136,0,0,0.5,0
u542312952,45,65,545,1,12,14,97,0,0,0.6923076923076923,0
u411179634,558,353,8087,8,5,15,76,0,0,1.5807365439093484,0
u783260334,91,449,7928,1,5,9,0,0,0,0.2026726057906459,0
u1429048573,35,101,793,6,7,11,109,0,0,0.3465346534653465,0
u17741022,636,1108,9572,33,5,8,46,0,0,0.5740072202166066,0
u2828105347,6031,4440,168011,267,10,13,40,0,0,1.3583333333333334,0
u2923284826,779,575,6219,32,20,10,145,0,0,1.3547826086956523,0
u466106420,3086,266,80318,164,4,15,27,0,0,11.601503759398497,0
u1323630564,541,373,503,6,12,13,110,0,0,1.450402144772118,0
u1058015384710926336,100,216,739,1,15,10,30,0,0,0.46296296296296297,0
u861289199135227904,1006,3647,705,15,13,12,154,0,0,0.27584315876062515,0
u23161445,193095,2359,28221,3074,10,13,114,1,0,81.8545994065282,0
u324117545,8975,20,26907,61,6,10,93,0,0,448.75,0
u776900848932818948,175,314,11220,0,16,9,23,0,0,0.5573248407643312,0
u14416677,64,106,10219,2,3,9,89,0,0,0.6037735849056604,0
u36673331,11467,12304,141650,190,18,7,153,0,0,0.9319733420026007,0
u30221509,2013,1811,29747,23,4,14,160,0,0,1.1115405853119824,0
u37028114,188,550,4374,2,14,13,65,0,0,0.3418181818181818,0
u46482296,2101,409,55404,29,11,10,33,0,0,5.136919315403423,0
u755619945782796288,53,286,1933,2,15,13,73,0,0,0.1853146853146853,0
u179837404,1402,3758,54825,85,22,14,160,0,0,0.37307078233102714,0
u29400182,896,1237,82758,58,9,13,127,0,0,0.7243330638641875,0
u20611609,103,186,912,0,2,10,120,0,0,0.553763440860215,0
u65769759,80,357,1398,0,15,7,123,0,0,0.22408963585434175,0
u14365368,8258,848,6035,415,12,12,153,0,0,9.73820754716981,0
u24254238,35,241,1293,0,13,13,0,0,0,0.14522821576763487,0
u283840870,84,269,704,0,17,10,0,0,0,0.31226765799256506,0
u1602314694,142,468,2631,6,17,15,78,0,0,0.3034188034188034,0
u43014978,8465,6455,45398,24,13,9,141,0,0,1.3113865220759102,0
u106262551,83,69,927,1,4,12,6,0,0,1.2028985507246377,0
u955086973529677825,37,122,306,0,14,15,151,0,0,0.30327868852459017,0
u716718250164232192,2226,2166,37126,15,16,15,130,0,0,1.0277008310249307,0
u15409141,21,26,4852,2,6,9,36,0,0,0.8076923076923077,0
u1924621412,311,405,1069,7,14,13,0,0,0,0.7679012345679013,0
u1037016617618759681,16,30,45,0,33,9,157,0,0,0.5333333333333333,0
u2885761916,83,192,173,0,12,9,0,0,0,0.4322916666666667,0
u963759637,149,262,1763,1,7,10,77,0,0,0.5687022900763359,0
u2561848352,28192,986,122878,116,10,10,156,0,0,28.592292089249494,0
u19621122,156,510,1112,4,18,7,51,0,0,0.3058823529411765,0
u11371752,10064,9214,22341,150,16,11,160,0,0,1.0922509225092252,0
u22460781,648,676,25272,32,8,12,45,0,0,0.9585798816568047,0
u876457489063170048,315,232,44442,1,8,12,10,0,0,1.3577586206896552,0
u2305221212,6163,5225,29119,119,10,14,145,0,0,1.1795215311004785,0
u3938402536,3589,568,5276,26,18,10,54,0,0,6.318661971830986,0
u885109436322390017,711,1697,1447,4,16,12,144,0,0,0.4189746611667649,0
u2600437932,98,591,1102,1,10,10,36,0,0,0.1658206429780034,0
u551467473,139,463,1605,5,16,10,10,0,0,0.3002159827213823,0
u248065982,7,45,21,0,5,7,11,0,0,0.15555555555555556,0
u338131167,248,448,622,0,18,13,85,0,0,0.5535714285714286,0
u297226495,47,100,1471,0,5,12,86,0,0,0.47,0
u341773926,228,458,674,4,10,10,109,0,0,0.4978165938864629,0
u964296962425131008,22,154,599,0,3,15,76,0,0,0.14285714285714285,0
u37455884,214,440,573,1,14,15,160,0,0,0.4863636363636364,0
u1274278093,2297,2047,11980,17,18,8,154,0,0,1.1221299462628236,0
u430281321,23,71,117,0,6,15,83,0,0,0.323943661971831,0
u131356245,1140,1926,16457,67,9,11,146,0,0,0.5919003115264797,0
u1011073419998322688,60,566,4215,0,5,11,124,0,0,0.10600706713780919,0
u340408298,35715,31594,2810,243,17,11,38,1,0,1.1304361587643224,0
u703241169,267,196,36825,11,9,8,156,0,0,1.3622448979591837,0
u345606015,229,416,2634,0,9,14,97,0,0,0.5504807692307693,0
u2369501670,956,2106,1962,3,4,12,157,0,0,0.4539411206077873,0
u847489457427161089,289,2071,525,2,11,12,129,0,0,0.13954611298889424,0
u792462217,153,349,1573,2,8,10,121,0,0,0.4383954154727794,0
u124935892,28,95,566,2,6,8,49,0,0,0.29473684210526313,0
u852260058272604160,83,389,342,1,10,13,92,0,0,0.2133676092544987,0
u133890633,761,2095,17222,8,20,15,76,0,0,0.3632458233890215,0
u19745266,245,370,9172,8,5,12,154,0,0,0.6621621621621622,0
u74392135,5614,3585,57520,148,14,6,127,0,0,1.5659693165969317,0
u865364568528363520,19,19,1159,4,1,12,5,0,0,1.0,0
u2482996268,8,64,101,0,11,11,0,0,0,0.125,0
u147690107,1199,2197,5640,43,11,10,122,0,0,0.5457441966317707,0
u37112513,459,755,1599,21,9,11,133,0,0,0.6079470198675496,0
u767924416332259328,6603,6672,8299,2,18,9,160,0,0,0.989658273381295,0
u4882901363,1547,2513,3289,36,13,9,156,0,0,0.6155988857938719,0
u24028241,5054,3255,12262,232,9,10,143,0,0,1.5526881720430108,0
u338118597,89,115,4971,0,6,15,47,0,0,0.7739130434782608,0
u1965908388,731,908,1067,17,20,12,108,0,0,0.8050660792951542,0
u22128237,36695,24032,10587,218,9,8,36,0,0,1.5269224367509986,0
u182876509,357,480,13779,2,5,14,36,0,0,0.74375,0
u26839828,578,1347,7273,27,15,14,123,0,0,0.429101707498144,0
u29741043,296,1015,938,11,10,9,119,0,0,0.2916256157635468,0
u344778430,20632,8735,22640,480,12,11,155,0,0,2.3619919862621637,0
u28894822,501,479,2972,32,17,11,42,0,0,1.0459290187891441,0
u981953921705902080,91,78,284,1,10,9,123,0,0,1.1666666666666667,0
u884907577,287,630,6035,9,14,13,107,0,0,0.45555555555555555,0
u24233775,46,88,1345,0,13,8,84,0,0,0.5227272727272727,0
u370457899,23063,244,3009,169,11,9,73,0,0,94.52049180327869,0
u27589941,126622,482,48605,314,8,8,51,1,0,262.701244813278,0
u2967075483,46,47,299,0,5,11,49,0,0,0.9787234042553191,0
u2187234141,38,278,3543,0,12,11,0,0,0,0.1366906474820144,0
u240460073,2015,2970,50644,17,14,10,147,0,0,0.6784511784511784,0
u998643796979183616,650,1416,35657,4,40,14,154,0,0,0.4590395480225989,0
u273106922,33,246,108,0,11,7,33,0,0,0.13414634146341464,0
u1028985340441313280,36,95,182,0,10,10,81,0,0,0.37894736842105264,0
u841383935372341248,40,233,2522,0,4,12,125,0,0,0.17167381974248927,0
u134652229,134,193,5119,0,10,14,25,0,0,0.694300518134715,0
u37107190,796,1044,30392,33,19,15,149,0,0,0.7624521072796935,0
u2452373599,101,367,1037,0,11,12,154,0,0,0.27520435967302453,0
u164271720,264,465,1691,0,6,15,110,0,0,0.567741935483871,0
u981008330,230,274,2795,2,12,8,35,0,0,0.8394160583941606,0
u120958633,570,1204,7915,13,13,12,102,0,0,0.473421926910299,0
u1154203567,6312,4434,39088,82,17,10,157,0,0,1.4235453315290933,0
u19690815,2419,1477,18369,272,14,13,150,0,0,1.6377792823290453,0
u833356976,997,937,36166,10,7,10,157,0,0,1.064034151547492,0
u460801707,249,495,1131,0,12,12,40,0,0,0.503030303030303,0
u981571939880841218,54,195,42,0,7,8,65,0,0,0.27692307692307694,0
u57790568,133,320,625,2,16,11,13,0,0,0.415625,0
u409749662,129,205,499,4,15,14,106,0,0,0.6292682926829268,0
u2241667004,933,621,2419,24,13,14,144,1,0,1.502415458937198,0
u152313793,3413,5004,23808,29,12,8,0,0,0,0.6820543565147882,0
u46019296,58,138,2308,2,10,11,157,0,0,0.42028985507246375,0
u371799237,353,1015,1114,21,18,7,158,0,0,0.3477832512315271,0
u291469848,298,145,2401,12,17,10,143,0,0,2.0551724137931036,0
u499914913,1693,323,10021,58,17,13,108,0,0,5.241486068111455,0
u1463172686,2552,2886,9145,55,20,10,156,0,0,0.8842688842688843,0
u28108305,830,693,13628,69,4,13,123,0,0,1.1976911976911977,0
u196229076,430,246,54089,33,12,14,102,0,0,1.7479674796747968,0
u2448762354,36,210,422,0,13,12,76,0,0,0.17142857142857143,0
u1024763082264989696,6,40,9,0,8,12,131,0,0,0.15,0
u838832748395646977,13,103,45,0,10,12,25,0,0,0.1262135922330097,0
u3312896623,209,358,150,3,11,9,159,0,0,0.5837988826815642,0
u4140858979,90,304,428,0,38,14,82,0,0,0.29605263157894735,0
u3182042640,824,846,9743,36,13,14,156,0,0,0.9739952718676123,0
u50885229,67,57,2817,0,10,10,0,0,0,1.1754385964912282,0
u839237419815796736,555,465,14622,2,5,13,130,0,0,1.1935483870967742,0
u389823337,272,232,70,4,12,14,96,0,0,1.1724137931034482,0
u27272300,4227,652,19623,105,16,14,132,0,0,6.483128834355829,0
u103640569,6262,1896,264077,223,44,15,159,0,0,3.3027426160337554,0
u976946255132753920,6,47,57,0,5,11,0,0,0,0.1276595744680851,0
u43751121,63,79,548,0,16,13,0,0,0,0.7974683544303798,0
u378341353,200,169,18129,11,14,13,160,0,0,1.183431952662722,0
u1056677818162143237,21,130,121,0,27,13,159,0,0,0.16153846153846155,0
u191353878,1397,249,4088,24,14,12,143,0,0,5.610441767068273,0
u4749300448,209,287,1532,0,14,14,0,0,0,0.7282229965156795,0
u23650055,251,176,865,8,17,12,116,0,0,1.4261363636363635,0
u167458719,2623,2002,6276,80,11,14,155,0,0,1.3101898101898102,0
u285615614,878,1409,5514,15,6,15,127,0,0,0.6231369765791341,0
u2311222657,198,206,4873,0,18,11,100,0,0,0.9611650485436893,0
u159877779,381,103,15866,18,26,14,139,0,0,3.6990291262135924,0
u229248547,2275,874,3496,68,11,8,167,0,0,2.602974828375286,0
u37853884,6380,4189,8164,198,9,8,157,0,0,1.5230365242301265,0
u709517509607755778,1570,539,2863,14,19,14,142,0,0,2.9128014842300556,0
u2815188740,17697,1854,35878,20,14,14,45,0,0,9.545307443365695,0
u740601985032949761,273,207,2822,6,12,13,145,0,0,1.318840579710145,0
u54373497,590,1262,22205,42,16,11,109,0,0,0.4675118858954041,0
u435094029,484,698,9420,34,19,15,152,0,0,0.6934097421203438,0
u30020076,25,121,1129,0,9,7,38,0,0,0.2066115702479339,0
u5980142,127598,96874,26316,1327,14,13,159,0,0,1.3171542415921713,0
u60618660,4417,2350,128275,91,9,15,160,0,0,1.8795744680851063,0
u19015414,3364,370,928,80,4,8,90,0,0,9.091891891891892,0
u58335456,637,4318,22768,29,17,10,58,0,0,0.14752200092635478,0
u39413353,294,523,3994,4,15,15,151,0,0,0.5621414913957935,0
u3019407770,317,1773,2287,4,10,9,51,0,0,0.1787930062041737,0
u21277150,494,511,37885,17,11,14,61,0,0,0.9667318982387475,0
