user_id,followers,following,account_age_days,total_posts,total_retweets,is_bot
user_legit_03047,38029,61,2808,60,11,False
user_legit_03887,8841,1638,213,390,33,False
user_legit_05735,27851,1372,802,22,7,False
user_legit_02184,31693,1229,1722,385,133,False
user_legit_02145,22202,1444,1562,164,16,False
user_legit_07047,19053,1455,437,115,56,False
user_legit_03105,15155,1047,3186,215,107,False
user_legit_09233,6810,1407,3138,70,35,False
user_legit_09096,6320,269,2881,111,37,False
user_legit_02769,47935,665,3269,377,137,False
user_legit_05221,44333,963,1675,402,179,False
user_legit_05833,12213,1545,3329,59,9,False
user_legit_01732,34977,309,3271,22,11,False
user_legit_00265,29057,1209,867,354,197,False
user_legit_05144,32020,973,1882,467,128,False
user_legit_08267,25521,59,390,304,18,False
user_legit_03937,23628,1254,2983,320,28,False
user_legit_00761,27654,606,889,106,38,False
user_legit_07220,17850,1609,2746,131,56,False
user_legit_08439,34229,1073,350,209,22,False
user_legit_03257,9782,589,336,321,62,False
user_legit_04338,37022,1407,2068,356,168,False
user_legit_04362,24846,834,3457,432,208,False
user_legit_00316,36517,506,2590,335,109,False
user_legit_08069,6209,1456,2101,388,45,False
user_legit_01851,12670,1808,1788,446,224,False
user_legit_02484,17197,1368,2141,124,46,False
user_bot_00373,2,831,14,9,175,True
user_bot_00074,2,2509,22,5,214,True
user_legit_01078,20893,1011,1177,211,15,False
user_legit_08358,33973,1412,3025,179,28,False
user_legit_07333,10568,1886,696,251,142,False
user_legit_01071,10460,233,3439,208,123,False
user_legit_00103,378,425,446,328,134,False
user_legit_05748,46109,1973,2380,118,38,False
user_legit_01418,43049,276,233,336,71,False
user_legit_01658,41953,1448,709,350,35,False
user_legit_05284,49598,275,3379,147,23,False
user_legit_01149,42602,299,642,240,133,False
user_legit_07150,29909,1516,2582,194,30,False
user_legit_01568,45472,832,2212,433,177,False
user_legit_01087,49516,1339,2414,422,59,False
user_legit_06085,38238,361,330,497,240,False
user_legit_08674,47744,1199,2664,307,43,False
user_legit_08341,48101,826,3201,458,207,False
user_legit_07811,33428,423,1799,152,54,False
user_legit_06084,33652,1710,130,271,110,False
user_legit_08773,15169,997,3617,398,53,False
user_legit_08757,44815,570,2855,92,53,False
user_legit_01692,32874,1358,1725,478,102,False
user_legit_04734,41375,890,2718,369,100,False
user_legit_03387,36828,1627,2173,351,140,False
user_legit_03646,32105,542,1862,88,41,False
user_legit_01683,39803,1584,3562,319,152,False
user_legit_00008,10081,1631,3399,22,1,False
user_legit_06062,18904,410,2096,209,16,False
user_legit_06516,13701,814,1921,102,54,False
user_legit_04123,13297,578,1998,380,170,False
user_legit_08729,37237,872,599,276,19,False
user_legit_06045,23717,185,3427,219,129,False
user_legit_00567,12476,1054,839,142,20,False
user_legit_09161,33898,1251,1839,438,100,False
user_legit_01803,12979,895,583,490,225,False
user_legit_08501,17019,1748,2277,181,14,False
user_legit_04900,17270,189,2765,398,34,False
user_legit_01599,35407,915,3604,489,172,False
user_legit_07931,4527,63,307,437,196,False
user_bot_00047,2,2925,18,18,613,True
user_legit_02823,48795,1128,2187,292,80,False
user_legit_05467,16711,1539,300,30,16,False
user_legit_03529,6014,307,254,263,42,False
user_legit_08683,6239,1087,2195,155,46,False
user_legit_01155,29360,1843,663,50,25,False
user_legit_06547,35499,832,132,217,102,False
user_legit_09088,7228,445,3589,164,52,False
user_legit_07620,46844,1794,2751,98,26,False
user_legit_08296,39301,1909,3206,186,77,False
user_legit_04540,29912,1026,2688,283,163,False
user_legit_09134,10600,1618,1706,83,44,False
user_legit_06482,47309,1633,3204,481,62,False
user_legit_05826,7628,1393,3420,27,4,False
user_legit_01190,20781,759,1128,42,9,False
user_legit_07444,33819,1621,1424,383,95,False
user_legit_08520,28987,1387,2307,203,67,False
user_legit_00960,7680,1950,1544,178,76,False
user_legit_07454,30407,917,3174,333,95,False
user_legit_00036,42915,1477,1174,168,31,False
user_legit_07516,643,498,657,127,66,False
user_legit_07644,5357,1897,289,123,64,False
user_legit_04438,17223,1621,1949,499,167,False
user_legit_06161,11105,1934,608,188,88,False
user_legit_07744,8176,267,2532,50,20,False
user_bot_00087,5,4275,12,2,42,True
user_legit_08119,40005,1762,2618,123,56,False
user_legit_06967,28153,1219,2231,82,24,False
user_legit_05718,340,1568,1125,229,80,False
user_legit_00577,26192,1770,813,476,188,False
user_bot_00333,2,671,8,15,349,True
user_legit_04102,9511,642,156,214,100,False
user_legit_07646,27877,1016,2284,20,2,False
user_legit_04151,26540,1121,276,248,141,False
user_legit_03130,17946,30,216,225,124,False
user_legit_04890,41907,620,1392,412,138,False
user_bot_00475,3,981,26,18,250,True
user_legit_07471,48748,1677,778,164,94,False
user_legit_01833,3600,521,1736,97,31,False
user_legit_09148,21857,1944,2858,466,87,False
user_legit_04891,28582,1912,2315,213,32,False
user_legit_02287,41063,1696,3566,277,96,False
user_legit_01330,22497,605,2886,468,46,False
user_legit_02771,2029,501,861,460,109,False
user_legit_03686,5286,621,950,453,137,False
user_legit_08283,26453,1415,2705,117,18,False
user_legit_05928,5663,430,2332,268,14,False
user_legit_00637,14850,559,1476,135,70,False
user_legit_00047,44657,898,1879,497,102,False
user_legit_02602,39027,309,2939,336,176,False
user_legit_01965,37083,1364,2910,130,50,False
user_legit_02168,46805,1247,657,10,4,False
user_legit_05049,45611,1422,2405,246,46,False
user_legit_03334,3633,643,157,187,65,False
user_legit_03019,37262,498,3230,136,41,False
user_legit_08764,14965,68,1535,23,10,False
user_legit_09176,3637,12,1282,168,71,False
user_legit_01360,4130,58,2170,221,13,False
user_legit_05798,28132,1943,2635,359,57,False
user_legit_09400,23907,415,2096,5,2,False
user_legit_03251,37356,416,1171,327,167,False
user_legit_06300,16841,722,760,107,42,False
user_legit_02251,27613,960,2501,165,54,False
user_legit_06027,34912,569,2572,289,137,False
user_legit_01175,16949,1335,3032,164,90,False
user_legit_08799,38917,234,2053,95,41,False
user_legit_03279,36493,411,647,51,30,False
user_legit_02973,49069,847,457,173,27,False
user_legit_03396,22695,28,1806,244,108,False
user_legit_06939,48338,1625,1367,181,43,False
user_legit_00965,29419,817,3599,69,28,False
user_legit_08574,49871,664,2120,403,141,False
user_legit_00742,31728,1124,3379,432,50,False
user_legit_07514,14125,1206,1671,119,65,False
user_legit_03314,20149,231,796,19,5,False
user_legit_04898,37845,1568,1862,26,5,False
user_legit_09340,34260,140,854,56,23,False
user_legit_04672,10533,345,3229,156,68,False
user_legit_08618,723,885,1370,146,10,False
user_legit_01217,36623,733,3145,121,54,False
user_legit_04397,12935,1433,2997,63,24,False
user_legit_06080,44896,731,714,493,111,False
user_legit_02614,5238,1322,1273,128,38,False
user_legit_02620,42360,1483,2421,307,146,False
user_legit_08714,25811,1063,3502,268,51,False
user_legit_07282,35680,237,3009,221,110,False
user_legit_03379,19761,1154,1310,77,29,False
user_legit_07301,14873,1012,2699,246,17,False
user_bot_00357,3,2654,25,19,542,True
user_legit_05605,3074,603,3210,347,68,False
user_bot_00313,5,1493,1,16,573,True
user_legit_05786,32276,1220,700,58,14,False
user_legit_08518,46353,1316,226,368,206,False
user_legit_06850,17647,1934,1627,264,29,False
user_legit_01516,24136,1744,1668,323,43,False
user_legit_05098,46890,804,2129,75,34,False
user_legit_07636,7276,1657,1577,425,208,False
user_legit_09085,49483,1409,2647,314,104,False
user_legit_08023,8626,212,1365,380,192,False
user_legit_02392,30861,344,1839,231,32,False
user_legit_00586,34472,1115,3101,355,44,False
user_legit_03519,46095,1154,1005,357,92,False
user_legit_07653,13544,54,3317,220,33,False
user_legit_08946,3813,20,963,376,162,False
user_legit_00850,49002,1783,589,155,61,False
user_legit_00335,40414,1339,3634,370,50,False
user_legit_06634,43404,895,2817,30,13,False
user_legit_08972,16374,692,1755,219,124,False
user_legit_07493,12516,327,3517,319,155,False
user_legit_02868,43019,1374,3193,110,23,False
user_legit_04872,2969,1990,662,427,254,False
user_legit_03550,22005,296,3285,285,133,False
user_legit_03842,27981,497,3392,389,163,False
user_legit_07262,37689,262,1710,266,82,False
user_legit_05824,25842,1810,2668,74,41,False
user_legit_00023,46338,1012,1609,306,101,False
user_legit_01453,12310,427,2701,181,45,False
user_legit_01684,17927,560,2806,403,35,False
user_legit_02310,14035,542,3161,382,210,False
user_legit_09063,15862,1983,2529,477,82,False
user_legit_09406,43933,934,1693,360,174,False
user_legit_00381,46841,1718,1651,107,55,False
user_legit_05814,29651,1987,3525,2,0,False
user_legit_05550,30117,258,1467,358,26,False
user_legit_09308,33167,1549,3417,10,0,False
user_legit_01618,6076,593,683,457,243,False
user_legit_00789,625,669,1998,73,22,False
user_legit_05983,41095,921,962,303,100,False
user_legit_08672,12941,1100,3501,77,24,False
user_legit_04475,16014,118,2958,491,79,False
user_legit_05606,22563,1268,2202,73,35,False
user_legit_09312,20374,1515,2197,362,70,False
user_legit_05648,48707,35,3109,251,88,False
user_legit_06216,21955,1484,595,119,45,False
user_legit_02286,45306,1075,2159,421,190,False
user_bot_00493,5,998,24,3,75,True
user_legit_07578,31033,296,3172,325,147,False
user_legit_01183,22415,94,404,207,112,False
user_legit_06001,41462,1715,2694,317,188,False
user_legit_05090,44364,1258,334,449,79,False
user_legit_02516,34602,765,2446,92,43,False
user_legit_04122,49267,1269,3020,191,19,False
user_legit_05521,32642,1210,1541,29,6,False
user_legit_05627,2006,885,1779,284,84,False
user_legit_08360,9182,1746,431,446,195,False
user_legit_05872,36892,1490,3463,406,185,False
user_legit_08612,19559,1049,848,301,37,False
user_legit_07727,17192,148,3541,175,50,False
user_legit_05968,9635,150,2617,376,189,False
user_legit_01180,30401,1751,2415,194,24,False
user_legit_08762,38825,94,3082,215,116,False
user_legit_08235,43260,818,3627,261,116,False
user_legit_02818,6383,611,3450,265,40,False
user_bot_00464,0,4478,13,12,306,True
user_legit_08703,3426,1045,1793,131,34,False
user_legit_06608,4254,1539,1983,236,140,False
user_legit_02820,27044,313,982,120,8,False
user_legit_07535,16855,333,1599,200,11,False
user_legit_02260,1198,417,2277,424,138,False
user_legit_02239,44243,398,2845,149,86,False
user_legit_06021,14653,709,46,310,96,False
user_legit_00782,6145,86,2756,53,11,False
user_legit_00932,12882,492,309,314,31,False
user_legit_06202,11078,1369,3484,321,142,False
user_legit_02412,46548,1604,2132,346,163,False
user_legit_06997,19608,788,3069,270,22,False
user_legit_09115,36208,1856,1392,7,0,False
user_legit_01156,6017,1541,63,188,22,False
user_legit_08107,22435,432,3533,250,31,False
user_legit_05805,7469,1061,2384,314,174,False
user_legit_04879,37808,1321,2648,362,215,False
user_legit_03309,47190,397,755,411,167,False
user_legit_08961,22965,141,2200,448,244,False
user_legit_01702,34101,827,1386,121,42,False
user_legit_02492,46467,1531,427,38,21,False
user_legit_03706,7828,764,1548,6,2,False
user_legit_08276,37937,1658,1122,258,39,False
user_legit_00286,8059,1051,3626,297,127,False
user_legit_01608,11821,465,1317,37,3,False
user_legit_06631,3207,321,1372,186,97,False
user_legit_08278,8614,1069,1871,266,56,False
user_legit_07315,20858,1428,1628,326,149,False
user_legit_02252,12190,1096,2538,493,254,False
user_legit_07415,33507,1786,3258,469,259,False
user_legit_08365,34974,291,131,272,100,False
user_legit_01891,12270,589,160,376,69,False
user_legit_05062,30826,109,1535,46,8,False
user_legit_06120,11530,1583,1864,6,0,False
user_legit_00563,9083,1704,1900,49,15,False
user_legit_00291,13356,967,1832,110,57,False
user_legit_04716,44465,324,1411,139,20,False
user_legit_07708,22184,929,514,289,169,False
user_legit_06349,33903,1692,1144,444,223,False
user_legit_00169,1145,671,2961,32,10,False
user_legit_00267,17350,687,1194,51,14,False
user_legit_04638,30777,39,3513,287,106,False
user_legit_07077,7730,705,378,417,94,False
user_legit_03355,22066,796,2568,342,76,False
user_legit_08279,39787,81,541,416,167,False
user_legit_00315,32974,252,204,316,42,False
user_legit_06728,6284,1859,490,147,70,False
user_legit_09495,30860,224,1516,229,49,False
user_legit_04067,21069,131,2662,235,45,False
user_legit_00245,4231,1394,3468,462,52,False
user_legit_00252,9419,1588,3432,413,149,False
user_legit_01111,11650,1268,656,366,92,False
user_legit_04801,29826,1121,396,148,9,False
user_legit_01713,36677,124,1786,230,98,False
user_legit_00050,37997,1579,3396,453,128,False
user_legit_01835,6898,1784,332,325,144,False
user_legit_07896,43349,1072,744,483,228,False
user_legit_03383,45658,1822,454,322,143,False
user_legit_06410,42411,1630,805,161,46,False
user_legit_04313,4903,1493,1241,152,56,False
user_legit_00872,5695,665,506,419,201,False
user_legit_01254,32495,1474,454,326,17,False
user_legit_08881,2053,933,2814,140,34,False
user_legit_05851,29493,1061,135,180,57,False
user_legit_05702,13869,213,3048,121,22,False
user_legit_08103,33455,567,2880,65,33,False
user_legit_02098,37564,1146,2016,79,42,False
user_legit_05128,33847,649,448,184,31,False
user_legit_00248,39346,1419,2738,107,47,False
user_legit_06561,33235,1186,392,338,61,False
user_legit_01339,20403,713,561,233,19,False
user_legit_07017,34071,1521,2772,122,29,False
user_legit_02110,14062,684,2128,316,30,False
user_legit_01569,49232,1680,752,423,240,False
user_legit_01726,47488,1850,2852,306,85,False
user_legit_08384,49728,615,541,494,251,False
user_legit_06940,40791,1898,2605,342,135,False
user_legit_04395,25617,1431,1951,53,18,False
user_legit_02420,12936,1721,737,249,147,False
user_legit_03045,44142,1191,3523,337,31,False
user_legit_05503,36203,1467,486,63,37,False
user_legit_03703,45290,237,1544,237,94,False
user_legit_08191,16167,1197,1720,135,60,False
user_legit_05331,40292,1672,323,216,124,False
user_bot_00308,3,770,22,16,316,True
user_legit_00447,47781,1746,1373,17,3,False
user_legit_07894,37178,938,3423,226,125,False
user_legit_08728,49725,138,698,86,43,False
user_legit_07828,27582,1708,2345,172,19,False
user_legit_01768,3393,1715,1550,308,29,False
user_legit_06808,2504,458,2867,70,25,False
user_legit_04704,36751,1659,778,375,43,False
user_legit_03869,35588,453,1892,15,7,False
user_legit_01655,11571,1356,729,358,114,False
user_legit_03187,20149,909,1386,42,12,False
user_legit_00683,47944,1520,797,491,81,False
user_legit_04170,18642,1831,626,478,113,False
user_legit_04477,18423,20,1337,251,40,False
user_legit_00461,7025,1822,1110,393,195,False
user_legit_05764,15738,1878,154,430,106,False
user_legit_07522,23842,572,2298,121,57,False
user_legit_04502,49876,187,135,355,18,False
user_bot_00209,1,2359,28,5,221,True
user_legit_00318,46938,916,1986,117,44,False
user_legit_01145,24133,1729,1156,190,86,False
user_legit_05094,22220,75,2736,133,28,False
user_legit_01393,37118,1655,388,7,2,False
user_legit_06623,46845,473,2430,405,71,False
user_legit_01501,13024,350,2890,174,15,False
user_legit_06408,26254,1207,1549,282,132,False
user_legit_00376,36833,1966,1826,451,119,False
user_legit_00410,8722,1877,1190,272,133,False
user_legit_01660,30988,941,2779,399,92,False
user_legit_03151,11266,376,1171,308,157,False
user_legit_01623,838,734,1798,488,207,False
user_legit_05609,5960,1369,2449,241,33,False
user_legit_08532,15987,452,101,191,83,False
user_legit_05802,21879,1686,219,333,146,False
user_legit_05306,19681,1495,1649,282,51,False
user_legit_07086,22345,1491,3202,294,35,False
user_legit_08897,27740,594,3461,184,29,False
user_legit_07488,734,1795,2680,455,91,False
user_bot_00115,2,3886,5,1,36,True
user_legit_09217,5327,1215,1421,120,30,False
user_legit_01672,13391,423,1951,418,249,False
user_legit_02358,31274,507,1838,12,1,False
user_legit_08467,38652,1654,2773,341,29,False
user_legit_00274,20913,225,2455,201,30,False
user_legit_02473,10357,95,1337,60,10,False
user_legit_05489,18034,1798,3144,135,12,False
user_legit_04771,38114,1356,1470,200,30,False
user_legit_02107,6941,1133,143,124,36,False
user_legit_07500,42896,1839,931,253,125,False
user_legit_04414,24554,1938,2200,371,176,False
user_legit_08138,44112,1467,3614,436,40,False
user_legit_08660,47079,1588,3532,124,62,False
user_legit_08239,24182,1300,2593,174,37,False
user_legit_02417,13016,1339,2366,179,86,False
user_legit_08771,45764,1393,2093,394,20,False
user_legit_02236,12479,257,1742,432,109,False
user_legit_03767,37461,1163,1961,100,58,False
user_bot_00291,1,2604,20,16,314,True
user_bot_00489,4,1047,25,13,529,True
user_bot_00465,0,2762,21,15,578,True
user_legit_07323,45418,1005,774,366,33,False
user_legit_01383,44850,1625,460,458,237,False
user_legit_03101,6553,416,512,359,33,False
user_legit_03921,30740,317,1813,368,63,False
user_legit_06685,7888,536,3395,56,14,False
user_legit_03194,36996,845,2552,59,2,False
user_legit_01941,12666,1529,883,92,34,False
user_legit_07713,40216,452,801,57,27,False
user_legit_04896,42526,516,2143,397,232,False
user_legit_04782,17168,679,494,464,76,False
user_legit_01496,27562,463,2955,463,251,False
user_legit_01957,26598,1813,743,66,19,False
user_legit_09171,38455,1658,1235,362,92,False
user_bot_00245,2,4371,27,11,325,True
